book_id,book_title,genre_1,genre_2,pages,author_name,author_average_rating
6893663,Mr. Peanut,Fiction,Mystery,335,Adam Ross,3.29
7433149,I Curse the River of Time,Fiction,European-Literature,233,Per Petterson,3.73
6957725,Christianity: The First Three Thousand Years,History,Religion,1179,Diarmaid MacCulloch,4.08
11306,The Dark Is Rising Sequence,Fantasy,Young-Adult,1148,Susan Cooper,4.04
6784311,Contested Will: Who Wrote Shakespeare?,Nonfiction,History,352,James Shapiro,4.05
8834784,All the Devils are Here: The Hidden History of the Financial Crisis,Nonfiction,Economics,380,Bethany McLean,4.11
7726420,How to Live Safely in a Science Fictional Universe,Science-Fiction,Fantasy,233,Charles Yu,3.54
7779571,To the End of the Land,Fiction,Cultural,581,David Grossman,3.82
7907782,Great House,Contemporary,Fiction,289,Nicole Krauss,3.81
9439303,Life,Music,Biography,564,Keith Richards,3.86
7334201,Super Sad True Love Story,Fiction,Science-Fiction,331,Gary Shteyngart,3.46
6411016,Matterhorn,Fiction,Historical,663,Karl Marlantes,4.21
17885167,Tempt My Heart,Romance,Music,390,Danielle Jamie,4.25
18078559,Falling Into Love,Romance,Music,336,Selene Chardou,3.82
40788782,Epiphany,New-Adult,Romance,336,Gemma James,3.93
18102792,Wrong Place,Romance,See-top-shelves,285,Mitchel Grace,4.51
17856531,Roping Love,Romance,Westerns,37,Tamara Hoffa,4.1
17404608,No Going Back,New-Adult,Romance,216,Erika Ashby,3.98
15747559,The Impostor,Suspense,Romance,354,Tiffany Carmouche,4.46
17287766,Kiss This,New-Adult,Romance,388,Hadley Quinn,3.96
32992632,Shayla's Story,Romance,Romance,253,Beverly Preston,4.12
18103690,A Heart's Home,Christian-Fiction,Romance,164,Laura J. Marshall,4.27
15776233,The Boots My Mother Gave Me,Romance,Contemporary,280,Brooklyn James,3.88
17268918,A Graceful Mess,New-Adult,Romance,251,Nacole Stayton,3.78
18042108,Her,Health,Young-Adult,478,Felicia  Johnson,4.41
17182066,Destined to Change,New-Adult,Romance,286,Lisa M. Harley,4.03
17840796,Seeds of Hate,Young-Adult,Contemporary,342,Melissa Perea,4.06
32337167,Emerge,New-Adult,Romance,268,S.E. Hall,4.16
17908731,Reconnected,Romance,Romance,144,Bethany Daniel,3.26
17725095,Octavian's Undoing,Fantasy,Romance,576,Airicka Phoenix,3.97
17569860,Conquer Your Love,Romance,Romance,350,J.C. Reed,3.96
17877322,Finally,Romance,Adult-Fiction,76,Scarlett Metal,3.77
17935878,Loving Liberty,New-Adult,Romance,340,Belinda Boring,4.1
17968360,Sharing Harper,New-Adult,Romance,224,V. Murphy,3.72
17829280,Lifeless,New-Adult,Romance,291,J.M. LaRocca,3.89
19047392,Say When,Romance,New-Adult,244,Tara West,3.9
25311189,A Lady of Esteem,Romance,Historical,159,Kristi Ann Hunter,4.04
4345624,Before the Season Ends,Christian-Fiction,Romance,338,Linore Rose Burkard,3.83
17558144,My Wicked Nanny,Erotica,Adult-Fiction,215,Ann Mayburn,4
1373994,Miss Lockharte's Letters,Historical,Romance,213,Barbara Metzger,3.68
17619220,Pleasing Her Racy Doms,Erotica,Erotica,137,Tara  Rose,4.38
33586415,Born Wild,Romance,Romance,376,Julie Ann Walker,4.1
29911163,Dark and Stormy Knight,Romance,Romance,256,Nina Mason,4.07
28138673,Whispers,Romance,Fairies,412,Sophie H. Morgan,3.75
29339801,Demon Hunting With a Dixie Deb,Romance,Fantasy,354,Lexi George,3.8
23550747,Copper Veins,Romance,Fantasy,264,Jennifer Allis Provost,3.76
21816725,Pillars of Fire,Fantasy,Christian,368,Laurice Elehwany Molinari,4.26
16652754,Black Jade,Fantasy,Fantasy,544,Kylie Chan,4.09
31821224,AMYM: The Mamluk Who Defied Death,Fantasy,Historical,153,K.D. McQuain,4
27886325,Assassin's Kiss,Fantasy,Romance,302,Sharon Kay,4.16
28451478,Predator's Rescue,Romance,See-top-shelves,159,Rosanna Leo,3.96
28445324,Lion (Chasing Rescued Love),Unfinished,See-top-shelves,110,D.S. Sage,3.14
25430503,Shadow Touched,Fantasy,See-top-shelves,336,Erin Kellison,3.91
28496524,Boundary Born,Fantasy,Fantasy,290,Melissa F. Olson,4.06
27304321,Misery Happens,Fantasy,Paranormal,354,Tracey   Martin,3.76
26816011,Wolf on the Hunt,Fantasy,Paranormal,264,N.J. Walters,3.91
25391368,The Good the Bad and the Vampire,Fantasy,Romance,320,Sara  Humphreys,4
25821750,I Dream of Dragons,Romance,Romance,352,Ashlyn Chase,3.55
18244432,Camp Alien,Science-Fiction,Fantasy,598,Gini Koch,4.05
25716620,The Reburialists,Fantasy,Horror,416,J.C. Nelson,3.74
26109041,The Voodoo Killings,Fantasy,Fantasy,352,Kristi Charish,3.77
28869682,Chaos Rises,Fantasy,Fantasy,288,Pippa DaCosta,4
26138446,Her Fierce Warrior,Fantasy,Romance,320,Paige Tyler,3.99
26028986,Wickedly Ever After,Fantasy,Fantasy,66,Deborah Blake,3.95
18072615,Darkness Raging,Fantasy,Fantasy,276,Yasmine Galenorn,4.04
25387188,Of Flame and Promise,Fantasy,Fantasy,180,Cecy Robson,4.03
29559450,Blood Instinct,Romance,Fantasy,356,Lindsay J. Pryor,4.05
24872027,Shadowed Blade,Fantasy,Fantasy,292,J.C. Daniels,3.99
28240174,Through the Veil,Fantasy,Fantasy,447,Colleen Halverson,3.87
19045228,Here to Stay,Romance,Romance,244,Kristine Raymond,4.08
18251073,Matter of Resistance,Science-Fiction,See-top-shelves,318,Raymond Vogel,4.04
18295655,Unexpected Chance,Romance,New-Adult,218,Joanne Schwehm,4.01
36003629,Kitchen Promises,Romance,Romance,245,Brooke Cumberland,3.94
1943376,Elyza,Historical,Romance,247,Clare Darcy,3.71
22909644,Saving Grace,Romance,Historical,380,Michele Paige Holmes,3.99
16065168,Miss Delacourt Has Her Day,Historical,Romance,192,Heidi Ashworth,3.71
21479322,Shift Happens,Fantasy,Paranormal,315,J.C. McKenzie,4.1
222773,An Accomplished Woman,Historical,Romance,416,Jude Morgan,3.77
17800679,Broken Aro,Fantasy,Young-Adult,265,Jen Wylie,4.17
16059057,No Such Thing as Immortality,Romance,Paranormal,320,Sarah Tranter,3.77
15720675,Cold Wars,Young-Adult,See-top-shelves,221,Michael Panush,4.08
18908199,Artemisia: a Regency novel in the tradition of Jane Austen,Historical,Historical-Romance,300,D.G. Rampton,3.96
22571333,Brentwood's Ward,Historical,Christian-Fiction,314,Michelle Griep,4.03
23019243,Origins,Fantasy,Paranormal,247,Sean Hayden,4.13
18271653,His Saving Grace,Romance,Romance,113,Heather   Gray,4.11
32056290,The Sons of Thestian,Fantasy,Young-Adult,550,M.E. Vaughan,4.26
19006252,Prelude for a Lord,Historical,Romance,352,Camille Elliot,4.01
35515088,Cost of Repairs,Romance,Contemporary,342,A.M. Arthur,3.97
23110843,Of Gods and Monsters: Menoetius,Erotica,Romance,214,Wulf Franc Godgluck,4.05
16280494,In His Command,Romance,War,332,Rie Warren,4.11
7187557,Rules of Engagement,Romance,Contemporary,296,L.A. Witt,3.81
17985733,Sin at Sea,Romance,Adult-Fiction,114,Emma Nichols,3.99
99461,Split Infinity,Fantasy,Science-Fiction,368,Piers Anthony,3.83
28561501,Strong Signal,Romance,Romance,229,Megan Erickson,3.94
380326,Postmodern Times: A Christian Guide to Contemporary Thought and Culture,Philosophy,Cultural,256,Gene Edward Veith Jr.,4.14
13037321,Dream Chaser,Young-Adult,Romance,323,Angie Stanton,3.74
17202502,Found,Fantasy,Romance,234,Alyssa Rose Ivy,3.98
17622850,Mutilate My Heart,Young-Adult,Romance,203,Emily Godwin,3.87
5822279,Photo Opportunity,Romance,Adult-Fiction,244,Jess Dee,3.65
39986793,American Girl on Saturn,Young-Adult,Romance,341,Nikki Godwin,3.99
17566866,Found,New-Adult,Romance,228,Nadia Simonenko,3.84
2651714,Betting Hearts,Romance,Romance,220,Dee Tenorio,3.57
17369254,Resplendent,New-Adult,Romance,396,M.J. Abraham,3.65
17838885,Anywhere with You,New-Adult,Romance,217,Kaylee Ryan,4.13
42403315,Awaken,Romance,Romance,426,Nina Lane,4.14
17832415,Kade,New-Adult,Romance,256,Dawn Martens,3.98
34938088,Firsts,Romance,Adult-Fiction,74,Rosalie Stanton,3.63
18068511,Three Hearts One Soul,Romance,New-Adult,167,Bec Botefuhr,4.03
18081620,Reaper's Rhythm,Fantasy,Young-Adult,212,Clare Davidson,4.15
10418725,Insatiable,Romance,Adult-Fiction,254,Cari Quinn,3.97
18074803,Twist & Turn,Romance,See-top-shelves,304,Christa Simpson,3.93
6372526,Hot in Here,Romance,Romance,277,Sophie Renwick,3.78
26151032,Shelter,Romance,Contemporary,320,Ashley John,3.91
24449015,A Restored Man,Romance,Contemporary,363,Jaime Reese,4.23
19264127,Broken Mirrors Fractured Minds,Fiction,Horror,254,Carmilla Voiez,4.24
25932542,Blueberry Boys,Romance,Romance,186,Vanessa North,3.7
25782457,To the Highest Bidder,Science-Fiction,Romance,200,Caitlin Ricci,3.41
17909170,I Married a Billionaire: The Prodigal Son,Romance,Romance,203,Melanie Marchande,3.64
12032937,Turn It Up,Romance,Romance,230,Inez Kelley,3.86
22738703,Campus Cravings: Higher Learning MM Boxed Set,Anthologies,Romance,288,KyAnn Waters,3.62
36560993,Orion's Circle,Romance,Fantasy,156,Victoria Sue,3.98
24779481,Silent Woods,Romance,Lgbt,60,Ofelia Grnd,3.88
36172258,Where Wishes Go,Romance,Contemporary,246,S.A. McAuley,4
26007671,Full Exposure,Romance,Contemporary,78,Amy Jo Cousins,3.78
18046019,Falling to Pieces,Paranormal,Romance,220,L.T. Kelly,3.98
21971980,Bender,Romance,New-Adult,315,Stacy Borel,4.03
25250468,Own Me,Romance,Erotica,344,Brina Brady,3.88
8089192,Connections,Adult-Fiction,Romance,52,Selena Kitt,3.56
25714229,Summer Bigger Than Others,Anthologies,Romance,562,K.C. Faelan,3.84
17936834,The Guys Are Props Club,New-Adult,Romance,256,Ingrid Seymour,4.04
25377645,Fair in Love,Romance,Music,230,Jerry Sacher,2.61
29601065,Letting Go,New-Adult,Romance,284,Jessica Ruddick,3.9
17612258,Undeclared,New-Adult,Romance,341,Jen Frederick,4
25751572,Playing for Keeps,Romance,Sports-and-Games,326,Avery Cockburn,4.01
25434231,Spell Bound,Romance,Fantasy,216,Jacob Z. Flores,3.83
27841589,Pitching to Win,Sports-and-Games,New-Adult,206,Carrie Aarons,3.89
17840262,Tension,New-Adult,Dark,280,R.L. Griffin,4.19
25585231,The Pinch of the Game,Romance,Fantasy,98,Charley Descoteaux,3.42
16207945,Faithful,Romance,New-Adult,421,Kelly Elliott,4.27
24696484,Shaken Up,Erotica,Romance,74,Nicole Forcine,3.62
24718312,Here Without You,Romance,Menage,216,Mia Kerick,3.86
27254019,Shh!,New-Adult,Romance,241,Stacey Nash,3.62
33968767,Eyes Unveiled,Romance,New-Adult,259,Crystal Walton,4.25
25359012,Chariots on the Highway,Romance,War,315,Limor Moyal,4.16
6922487,Three Wrong Turns in the Desert,Romance,Contemporary,334,Neil S. Plakcy,3.86
25897236,Victim of Love,Romance,Contemporary,211,Darien Cox,3.86
12987401,Bad Religion: How We Became a Nation of Heretics,Religion,Nonfiction,337,Ross Douthat,3.9
1640400,Walking Wounded,Romance,War,200,Lee Rowan,3.7
117967,Overcoming Sin & Temptation,Religion,Christian,462,John Owen,4.4
398834,Introduction to the Devout Life,Christianity,Religion,288,Francis de Sales,4.4
4203091,Condor One,Romance,Romance,212,John Simpson,3.45
25495588,The Music Never Dies,Romance,Erotica,296,Rain Carrington,4.19
170169,How (Not) to Speak of God: Marks of the Emerging Church,Religion,Religion,144,Peter Rollins,4.1
173454,The Divine Conspiracy: Rediscovering Our Hidden Life in God,Christian,Religion,448,Dallas Willard,4.22
994697,The Victory of Reason: How Christianity Led to Freedom Capitalism and Western Success,History,Religion,304,Rodney Stark,4.03
17131869,Saga Vol. 2,Sequential-Art,Sequential-Art,160,Brian K. Vaughan,4.24
25780234,A New Dream,Romance,Contemporary,160,Alex C. Clarke,3.54
38617807,Claimings Tails and Other Alien Artifacts,Romance,Science-Fiction,104,Lyn Gala,3.97
53829,Disappointment with God: Three Questions No One Asks Aloud,Christian,Nonfiction,304,Philip Yancey,4.18
6063140,For the Love of the Corps,Romance,War,146,Bobby Michaels,3.52
42146,Bones of the Moon,Fantasy,Fiction,224,Jonathan Carroll,3.79
23121894,You and Everything After,New-Adult,Romance,274,Ginger Scott,4.1
22668635,The Mystery of the Shemitah: The 3000-Year-Old Mystery That Holds the Secret of America's Future the World's Future and Your Future!,Christian,Religion,288,Jonathan Cahn,3.99
6671653,City of Ships,Fantasy,Young-Adult,368,Mary Hoffman,4.03
25438044,Michael's Awakening,Romance,Sociology,190,Jaclyn Osborn,4.12
20630331,Finding Dandelion,New-Adult,Romance,310,Lex Martin,4.14
25112957,Everything Changes,Romance,War,200,Melanie  Hansen,4.11
23634613,Maps,Romance,Young-Adult,70,Nash Summers,4.12
31115139,The Ancient One,Fantasy,Young-Adult,320,T.A. Barron,4.05
3311553,Spectacular Sins: And Their Global Purpose in the Glory of Christ,Religion,Christian,121,John Piper,4.19
69094,Simply Christian: Why Christianity Makes Sense,Religion,Christian,237,N.T. Wright,4.19
176277,The Time of the Dark,Fantasy,Fiction,263,Barbara Hambly,3.94
34382818,The Heartbeat Hypothesis,New-Adult,Romance,323,Lindsey Frydman,3.87
148109,Escape from Reason: A Penetrating Analysis of Trends in Modern Thought,Philosophy,Religion,123,Francis A. Schaeffer,4.18
19543263,Push the Envelope,New-Adult,Academic,180,Rochelle Paige,3.96
8806257,The Passionate Intellect: Christian Faith and the Discipleship of the Mind,Religion,Philosophy,210,Alister E. McGrath,3.88
34669065,Embrace the Fire,Romance,Romance,262,Felice Stevens,4.04
20829260,Choose Love: The Three Simple Choices That Will Alter the Course of Your Life,Nonfiction,Christian,272,Stormie Omartian,4.35
23587053,The Gentleman and the Lamplighter,Historical,Romance,60,Summer Devon,3.7
16143323,Suddenly Royal,Romance,New-Adult,464,Nichole Chase,3.89
25682474,Silver Scars,Romance,Contemporary,282,Posy Roberts,3.81
11389341,The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God,Marriage,Christian,288,Timothy J. Keller,4.32
1057398,Fearfully and Wonderfully Made,Christian,Nonfiction,240,Paul W. Brand,4.43
25215765,Dragons,Romance,Contemporary,42,Jaycee Edward,3.71
25856991,Loving Joshua,Romance,See-top-shelves,254,Grein Murray,3.92
24991214,Signs,Romance,Disability,200,Anna  Martin,3.8
354007,The Major Works,Philosophy,Religion,544,Anselm of Canterbury,3.88
228990,The Illearth War,Fantasy,Science-Fiction-Fantasy,527,Stephen R. Donaldson,3.91
549029,The Religious Affections,Religion,Christian,382,Jonathan Edwards,4.14
374280,Real Christianity,Christian,Religion,203,William Wilberforce,4.2
883436,Handbook of Christian Apologetics,Christianity,Religion,406,Peter Kreeft,4.2
17801425,Emotions: Confront the Lies. Conquer with Truth.,Christian,Religion,304,Charles F. Stanley,4.33
111384,Can Man Live Without God,Philosophy,Religion,240,Ravi Zacharias,4.19
17381520,Static Jedi: The Art of Hearing God Through the Noise,Christian,Nonfiction,240,Eric Samuel Timm,3.86
174845,Life Together: The Classic Exploration of Christian Community,Religion,Christian,122,Dietrich Bonhoeffer,4.26
1661390,100 Cupboards,Fantasy,Fiction,289,N.D. Wilson,3.98
16066588,A Song for Julia,New-Adult,Romance,369,Charles Sheehan-Miles,4.09
25682166,Chosen: Episode One,Fantasy,Romance,75,Nicholas Bella,4.23
64081,The Irresistible Revolution: Living as an Ordinary Radical,Christian,Nonfiction,367,Shane Claiborne,4.06
25398528,Make Me Soar,Erotica,Romance,290,K.C. Wells,3.93
1058726,The Book of Common Prayer and Administration of the Sacraments and Other Rites and Ceremonies of the Church,Religion,Reference,1001,Church of England,4.38
26165817,Discovering Dalton,Romance,Erotica,382,Nicole Colville,4.2
32148391,Silver-Tongued Devil,Romance,Sports-and-Games,400,Rosalind  James,4.08
17311772,Love Love,Romance,New-Adult,286,Beth Michele,3.88
49269,How Now Shall We Live?,Christian,Religion,656,Charles W. Colson,4.2
252783,The Attributes of God,Religion,Christian,123,Arthur W. Pink,4.39
19242026,I'm with You,New-Adult,Romance,206,Glenna Maynard,4.06
23944818,Dirty Dining,Romance,Contemporary,230,E.M. Lynley,3.62
6515834,Forgotten God: Reversing Our Tragic Neglect of the Holy Spirit,Christian,Nonfiction,167,Francis Chan,4.14
14778,Chosen By God: Know God's Perfect Plan for His Glory and His Children,Religion,Christian,208,R.C. Sproul,4.27
30968750,#Bae,New-Adult,Romance,334,Cambria Hebert,4.15
30365409,One Week to Score,Romance,Romance,154,Kate Meader,3.95
63827,Total Truth: Liberating Christianity from its Cultural Captivity,Religion,Christian,511,Nancy R. Pearcey,4.25
7742967,Anchors Aweigh,Romance,War,105,Janey Chapel,3.66
26832111,Coming Clean,Romance,Adult-Fiction,322,C.L. Parker,3.98
25863889,Damages Incurred,Erotica,Romance,265,J.R. Gray,3.93
27774343,Welcoming the Bad Boy,Romance,Romance,279,Annie Rains,4.06
31299921,The Shack by the Bay,Fiction,Romance,418,Lea Davey,4.35
25687508,In the Middle of Somewhere,Romance,Romance,350,Roan Parrish,4.13
673655,On the Incarnation,Religion,Religion,120,Athanasius of Alexandria,4.25
28507357,Darkest Journey,Fantasy,Romance,368,Heather Graham,3.92
6272360,Her Majesty's Men,Romance,War,144,Marquesate,4.34
27416023,Remembering Everly,Romance,Contemporary,384,J.L. Berg,4.14
38490252,Virtually Impossible,Romance,Romance,312,Lauren Stewart,3.91
13559482,The Time Weaver,Fantasy,Science-Fiction,307,Thomas A. Knight,3.78
31352649,Of Winged Creatures & Nesting Grounds,Romance,Romance,156,A. Wilding Wells,4.24
7497897,Radical: Taking Back Your Faith from the American Dream,Nonfiction,Christian,230,David Platt,4.19
232467,Institutes of the Christian Religion 2 Vols,Religion,Christian,1810,John Calvin,4.16
30813842,A Wizard's Forge (The Woern Saga #1),Fantasy,Science-Fiction,326,A.M. Justice,3.98
29549407,Like a Boss,Romance,Adult-Fiction,184,Logan Chance,4.06
666758,The Knowledge of the Holy,Religion,Christian,117,A.W. Tozer,4.34
28119148,Sinner's Revenge,Romance,See-top-shelves,319,Kim Jones,4.12
27217549,Forever Betrayed,Romance,Contemporary,275,Kathleen Brooks,4.33
30622123,Winter's Touch,Romance,Romance,232,Jamie Begley,4.23
30236300,Black Swan Affair,Romance,Romance,370,K.L. Kreig,4.29
31332255,Heartless,Romance,Contemporary,498,Winter Renshaw,3.92
30038278,Ball Peen Hammer,Romance,Humor,384,Lauren Rowe,4.21
27970260,Burn Down the Night,Romance,Romance,334,Molly O'Keefe,3.84
28587609,Pull Me Close,Romance,Contemporary,240,Sidney Halston,3.99
25733442,Version Control,Science-Fiction,Fiction,495,Dexter Palmer,3.69
25843420,The Atlantis Gene,Science-Fiction,Fiction,464,A.G. Riddle,3.85
16130366,Under a Graveyard Sky,Horror,Science-Fiction,367,John Ringo,4.1
13163688,After the Fall Before the Fall During the Fall,Science-Fiction,Fiction,189,Nancy Kress,3.79
11249375,After the Apocalypse,Short-Stories,Fiction,188,Maureen F. McHugh,3.84
18166988,Dark Eden,Science-Fiction,Fiction,441,Chris Beckett,3.78
13330370,The Last Policeman,Mystery,Fiction,316,Ben H. Winters,3.75
16100436,Love Minus Eighty,Science-Fiction,Fiction,432,Will McIntosh,3.76
20697435,The Book of Strange New Things,Fiction,Science-Fiction,500,Michel Faber,3.85
17605440,The Red: First Light,Science-Fiction,Fiction,349,Linda Nagata,3.78
29475447,A Closed and Common Orbit,Science-Fiction,Fiction,365,Becky Chambers,4.22
17214420,Just Between Us,Lgbt,Romance,308,J.H. Trumble,4.08
116444,A Meeting at Corvallis,Fantasy,Science-Fiction,497,S.M. Stirling,3.9
37703013,Vampire's Faith,Fantasy,Paranormal,292,Rebecca Zanetti,4.19
145159,Flesh,Horror,Fiction,368,Richard Laymon,3.8
102164,Goon,Horror,Horror,148,Edward Lee,3.76
219588,Skin,Horror,Fiction,416,Kathe Koja,3.72
21776145,The Scriptlings,Fiction,Humor,372,Sorin Suciu,4.14
6905941,Depraved,Horror,Fiction,324,Bryan Smith,3.76
1706483,Master of Lies,Horror,Fiction,330,Graham Masterton,3.78
20585082,Sick Bastards,Horror,Horror,238,Matt Shaw,3.88
3173125,Beat the Reaper,Fiction,Thriller,310,Josh Bazell,3.71
1169991,Mr. Clarinet,Thriller,Mystery,448,Nick Stone,3.82
36182208,Dumb as a Roc,Fantasy,Paranormal,83,Mina Carter,3.94
1079991,High Life,Fiction,Mystery,331,Matthew Stokoe,3.59
37944650,One Wild Night,Romance,Romance,144,A.L. Jackson,4.11
397870,Moon,Horror,Fiction,320,James Herbert,3.83
35023962,Love Game,Romance,Contemporary,384,Maggie Wells,3.8
179737,Offspring: The Sequel to Off Season,Horror,Fiction,248,Jack Ketchum,3.84
35397789,Second Chance Cowboy,Romance,Contemporary,320,A.J. Pine,3.88
37527980,Forgetting You Remembering Me,Romance,Romance,468,Monica  James,4.1
17253860,Hillary: Tail of the Dog,Horror,Dark,243,Angel Gelique,4.06
2946591,Forbidden Boy,Young-Adult,Romance,256,Hailey Abbott,3.76
35383330,Playmaker,Romance,Contemporary-Romance,222,L.P. Dover,4.11
4545561,The Creative Entrepreneur: A DIY Visual Guidebook for Making Business Ideas Real,Business,Art,128,Lisa Sonora,4.08
42708743,The Influential Author: How and Why to Write Publish and Sell Nonfiction Books that Matter,Nonfiction,Language,438,Gregory V. Diehl,4.14
33841356,NightWhere,Horror,Erotica,394,John Everson,3.72
43087646,Love Conquer,Sociology,See-top-shelves,169,Cary Hart,4.46
477801,Let's Go Play at the Adams',Horror,Fiction,282,Mendal W. Johnson,3.63
34052569,52 Dates for Writers - Ride a Tandem Assume an Alias and 50 Other Ways to Improve Your Novel Draft,Language,Nonfiction,123,Claire Wingfield,4.69
24676627,Writing Advice for Teens: Creating Stories,Language,Nonfiction,174,Mike Kalmbach,4.2
6011949,Apeshit  ,Horror,Horror,178,Carlton Mellick III,3.81
36458552,Shopping for Love (BookShots Flames),Romance,Novella,95,Renee Carlino,4.06
116685,Write Away: One Novelist's Approach to Fiction and the Writing Life,Language,Nonfiction,288,Elizabeth  George,3.97
6414121,Origin,Horror,Thriller,306,J.A. Konrath,3.89
6339026,????? ????? ??????,Philosophy,Sociology,384,???? ???? ???????,3.94
263254,The First Five Pages: A Writer's Guide To Staying Out of the Rejection Pile,Language,Nonfiction,208,Noah Lukeman,3.93
8141083,Serial Uncut: Extended Edition,Horror,Thriller,162,Jack Kilborn,3.86
6609864,Sweet Little Lies,Young-Adult,Womens-Fiction,309,Lauren Conrad,3.54
12586,The Eye of the Story: Selected Essays and Reviews,Writing,Nonfiction,368,Eudora Welty,3.87
36041506,Unraveled,Romance,Dark,288,Helen Hardt,4.3
1027079,Writing Alone and with Others,Language,Nonfiction,416,Pat Schneider,4.17
36793989,Hunter,Romance,Suspense,266,Eden Summers,4.06
1027978,Fun with a Pencil,Art,Art,121,Andrew Loomis,4.08
31933798,Ein Blick in die Hlle - Buch 2: Festa Extrem,Horror,Horror,211,Wade H. Garrett,4.17
38223311,Girl Talk,Adult-Fiction,Romance,264,Cassidy Storm,4.08
125225,One Art,Poetry,Nonfiction,704,Elizabeth Bishop,4.2
40603943,Baby Maker,Romance,Contemporary,308,P. Dangelico,4.13
765654,Ish,Childrens,Art,32,Peter H. Reynolds,4.1
2222947,Meat,Horror,Science-Fiction,343,Joseph D'Lacey,3.77
355904,Portrait of an Artist: A Biography of Georgia O'Keeffe,Art,Biography,408,Laurie Lisle,4.06
85871,About Writing: Seven Essays Four Letters & Five Interviews,Language,Nonfiction,420,Samuel R. Delany,3.89
32532,On Becoming a Novelist,Language,Nonfiction,150,John Gardner,3.8
74105,Western Wind: An Introduction to Poetry,Poetry,Nonfiction,688,David  Mason,4.04
16094450,The Jigsaw Man,Horror,Thriller,289,Gord Rollo,3.79
35148790,Sweet Dreams,Romance,Contemporary,230,Marika Ray,4.34
11519723,How To Write Science Fiction,Language,Nonfiction,39,Paul Di Filippo,3.76
37800620,False Start,Romance,New-Adult,374,Rebel Farris,4.4
572046,Plotting and Writing Suspense Fiction  ,Language,Nonfiction,160,Patricia Highsmith,3.87
30848556,Cala Ibi,Fiction,Fantasy,271,Nukila Amal,3.36
15982998,Lalita,Fiction,Asian-Literature,256,Ayu Utami,3.6
2086132,What It Is,Sequential-Art,Art,210,Lynda Barry,4.13
36656582,Devastate,Dark,Romance,252,Pam Godwin,4.13
37830526,Aroma Karsa,Fantasy,Fiction,724,Dee Lestari,3.9
8492765,MFA in a Box,Language,Nonfiction,274,John Rember,3.96
36471697,The Baby Maker,Romance,Contemporary,276,Lili Valente,4.01
969177,Ayat-Ayat Cinta,Novels,Fiction,418,Habiburrahman El-Shirazy,3.79
891472,The Summer I Died,Horror,Thriller,226,Ryan C. Thomas,3.87
12290008,Antologi Rasa,Romance,Fiction,328,Ika Natassa,3.75
13232499,Sunshine Becomes You,Romance,Asian-Literature,432,Ilana Tan,4.01
35185556,Bought by the Boss: A Novel,Adult-Fiction,Romance,179,Stacey Kennedy,4.02
2331954,Infected,Horror,Science-Fiction,342,Scott Sigler,4.02
58169,Catching the Big Fish: Meditation Consciousness and Creativity,Nonfiction,Philosophy,181,David Lynch,3.93
16171710,Camar Biru: Cinta Tak Selalu Tepat Waktu,Romance,Asian-Literature,279,Nilam Suri,3.83
6788533,Refrain,Romance,Asian-Literature,318,Winna Efendi,3.82
1215920,Survivor,Horror,Horror,384,J.F. Gonzalez,3.85
428862,Wreck This Journal,Nonfiction,Art,192,Keri Smith,4.1
29546259,Raden Mandasia si Pencuri Daging Sapi,Fantasy,Fiction,450,Yusi Avianto Pareanom,4.23
10805300,Bekisar Merah,Novels,Asian-Literature,358,Ahmad Tohari,3.98
25609206,Mindful Being (Alchemy of Love Mindfulness Training #4),Spirituality,Self-Help,187,Nataa Nuit Pantovi?,4.61
42387698,Living Out Loud,Romance,Contemporary,324,Staci Hart,3.94
26168976,Bandersnatch: C.S. Lewis J.R.R. Tolkien and the Creative Collaboration of the Inklings,Nonfiction,Language,192,Diana Pavlac Glyer,4.26
7876993,Entrok,Novels,Asian-Literature,282,Okky Madasari,3.74
164862,Creative Companion: How to Free Your Creative Spirit,Art,Self-Help,80,S.A.R.K.,4.12
418824,Letters to a Young Novelist,Nonfiction,Language,136,Mario Vargas Llosa,3.96
1481902,Kitab Omong Kosong,Novels,Asian-Literature,632,Seno Gumira Ajidarma,3.76
36606622,I Wanna Text You Up,Romance,New-Adult,300,Teagan Hunter,4.13
1492461,Dian Yang Tak Kunjung Padam,Asian-Literature,Novels,155,Sutan Takdir Alisjahbana,3.68
9948860,From Words to Brain,Nonfiction,Language,100,Livia Blackburne,3.78
1337885,Pada Sebuah Kapal,Asian-Literature,Fiction,351,Nh. Dini,3.61
38219027,Vlad,Dark,Romance,215,Ker Dukey,4.2
36240512,Driving Whiskey Wild,Romance,Romance,312,Melissa Foster,4.19
36295656,Gods & Monsters,Romance,New-Adult,416,Saffron A. Kent,4.15
16292266,The Artist's Torah,Art,Literature,254,David Ebenbach,4.48
28604340,Tan: Sebuah Novel,Novels,See-top-shelves,427,Hendri Teja,4.12
71828,Making a Literary Life: Advice for Writers and Other Dreamers,Language,Nonfiction,288,Carolyn See,3.76
3060904,Rara Mendut: Sebuah Trilogi,Novels,Asian-Literature,806,Y.B. Mangunwijaya,3.98
4889214,Far North,Fiction,Apocalyptic,288,Marcel Theroux,3.7
34202199,Up in Smoke,Dark,Romance,358,T.M. Frazier,4.35
12530,The Writing Life,Language,Nonfiction,113,Annie Dillard,4.02
1335568,Engine Summer,Science-Fiction,Fantasy,209,John Crowley,3.82
